t,Step,AgentID,geometry,speed,x,y
2025-09-03 15:44:09.726487,918,2,POINT (177.43353771768795 153.5730889415111),0.028850994623480043,177.43353771768795,153.5730889415111
2025-09-03 15:44:10.726487,919,2,POINT (177.4459740573949 153.5465976467141),0.02926518828449634,177.4459740573949,153.5465976467141
2025-09-03 15:44:11.726487,920,2,POINT (177.45793995769 153.51940086027662),0.029712757569749646,177.45793995769,153.51940086027662
2025-09-03 15:44:12.726487,921,2,POINT (177.4694733066457 153.49151676773502),0.030175167853759084,177.4694733066457,153.49151676773502
2025-09-03 15:44:13.726487,922,2,POINT (177.48058210413592 153.46292570695314),0.030673345730642197,177.48058210413592,153.46292570695314
2025-09-03 15:44:14.726487,923,2,POINT (177.49124321836027 153.43367545631895),0.031132563637895863,177.49124321836027,153.43367545631895
2025-09-03 15:44:15.726487,924,2,POINT (177.50145094787948 153.40377168684753),0.0315979931409733,177.50145094787948,153.40377168684753
2025-09-03 15:44:16.726487,925,2,POINT (177.51104821227105 153.37323787230488),0.032006582359363524,177.51104821227105,153.37323787230488
2025-09-03 15:44:17.726487,926,2,POINT (177.52006585990546 153.34211284094224),0.032405023471434494,177.52006585990546,153.34211284094224
2025-09-03 15:44:18.726487,927,2,POINT (177.52845781499775 153.31041632418732),0.03278862736782341,177.52845781499775,153.31041632418732
2025-09-03 15:44:19.726487,928,2,POINT (177.53635395619207 153.2781141912558),0.03325322296688434,177.53635395619207,153.2781141912558
2025-09-03 15:44:20.726487,929,2,POINT (177.54368664076614 153.24523422066196),0.03368769403380756,177.54368664076614,153.24523422066196
2025-09-03 15:44:21.726487,930,2,POINT (177.55038552703994 153.211815700985),0.03408331754258078,177.55038552703994,153.211815700985
2025-09-03 15:44:22.726487,931,2,POINT (177.55683938044325 153.17884114985316),0.033600197113976014,177.55683938044325,153.17884114985316
2025-09-03 15:44:23.726487,932,2,POINT (177.56322713276668 153.14731999499438),0.03216188090545556,177.56322713276668,153.14731999499438
2025-09-03 15:44:24.726487,933,2,POINT (177.56980696453837 153.1171706040892),0.030859033654607713,177.56980696453837,153.1171706040892
2025-09-03 15:44:25.726487,934,2,POINT (177.57646689816275 153.08845985688924),0.029473067717179852,177.57646689816275,153.08845985688924
2025-09-03 15:44:26.726487,935,2,POINT (177.5833051033311 153.06110491078638),0.028196704172914765,177.5833051033311,153.06110491078638
2025-09-03 15:44:27.726487,936,2,POINT (177.5903548023271 153.03509366431004),0.026949641912045862,177.5903548023271,153.03509366431004
2025-09-03 15:44:28.726487,937,2,POINT (177.59767702163992 153.01037376336654),0.025781551511131404,177.59767702163992,153.01037376336654
