t,Step,AgentID,v,speed,x,y,is_anomaly,anomaly_type,traj_id,geometry
2025-10-07 10:50:28.861075,1300,1048,0.1346584036859244,1.5161539678518507,-4.574027989173812,48.295238009220185,False,n/a,1048,POINT (-4.574027989173812 48.295238009220185)
2025-10-07 10:50:38.861075,1310,1048,0.2346584036859245,0.6838583338257488,-4.573968738809476,48.29528511710056,False,n/a,1048,POINT (-4.573968738809476 48.29528511710056)
2025-10-07 10:50:48.861075,1320,1048,0.3346584036859246,1.0444315437449665,-4.573878247876207,48.29535706325829,False,n/a,1048,POINT (-4.573878247876207 48.29535706325829)
2025-10-07 10:50:58.861075,1330,1048,0.4346584036859247,1.4050041336504049,-4.573756516374008,48.29545384769341,False,n/a,1048,POINT (-4.573756516374008 48.29545384769341)
2025-10-07 10:51:08.861075,1340,1048,0.5346584036859248,1.765575889276705,-4.573603544302877,48.29557547040589,False,n/a,1048,POINT (-4.573603544302877 48.29557547040589)
2025-10-07 10:51:18.861075,1350,1048,0.363676852449877,1.1491771707496377,-4.5734986062758125,48.29565148011925,False,n/a,1048,POINT (-4.5734986062758125 48.29565148011925)
2025-10-07 10:51:28.861075,1360,1048,0.4636768524498771,1.5199205371861897,-4.573337188737051,48.29573563723053,False,n/a,1048,POINT (-4.573337188737051 48.29573563723053)
2025-10-07 10:51:38.861075,1370,1048,0.5636768524498772,1.8830371077222747,-4.573136328586031,48.29583914501098,False,n/a,1048,POINT (-4.573136328586031 48.29583914501098)
2025-10-07 10:51:48.861075,1380,1048,0.6154009067726165,2.075507406077274,-4.572873935987514,48.29590382953848,False,n/a,1048,POINT (-4.572873935987514 48.29590382953848)
2025-10-07 10:51:58.861075,1390,1048,0.7154009067726166,2.4447101005430496,-4.572562467180876,48.29597553710328,False,n/a,1048,POINT (-4.572562467180876 48.29597553710328)
2025-10-07 10:52:08.861075,1400,1048,0.8154009067726167,2.805765950697061,-4.5722420081924815,48.29610949412712,False,n/a,1048,POINT (-4.5722420081924815 48.29610949412712)
2025-10-07 10:52:18.861075,1410,1048,0.6082576447137444,2.2698530575910563,-4.571987717058425,48.29622297625438,False,n/a,1048,POINT (-4.571987717058425 48.29622297625438)
2025-10-07 10:52:28.861075,1420,1048,0.7082576447137445,2.403765598830187,-4.571743157768855,48.29636475618392,False,n/a,1048,POINT (-4.571743157768855 48.29636475618392)
2025-10-07 10:52:38.861075,1430,1048,0.8082576447137446,2.766179013719312,-4.571461726037402,48.2965279124113,False,n/a,1048,POINT (-4.571461726037402 48.2965279124113)
2025-10-07 10:52:48.861075,1440,1048,0.9082576447137448,3.1285904679725585,-4.571143421864068,48.29671244493651,False,n/a,1048,POINT (-4.571143421864068 48.29671244493651)
2025-10-07 10:52:58.861075,1450,1048,1.0082576447137448,3.49099970465413,-4.5707882452488535,48.29691835375956,False,n/a,1048,POINT (-4.5707882452488535 48.29691835375956)
2025-10-07 10:53:08.861075,1460,1048,0.2902966998468566,1.1854347733654196,-4.570667638148365,48.29698827408947,False,n/a,1048,POINT (-4.570667638148365 48.29698827408947)
2025-10-07 10:53:18.861075,1470,1048,0.3902966998468566,1.2514075427811409,-4.570540318823396,48.29706208574044,False,n/a,1048,POINT (-4.570540318823396 48.29706208574044)
2025-10-07 10:53:28.861075,1480,1048,0.4902966998468567,1.6138211824951003,-4.570376127056544,48.29715727368925,False,n/a,1048,POINT (-4.570376127056544 48.29715727368925)
2025-10-07 10:53:38.861075,1490,1048,0.5616829487462713,1.95225142756874,-4.570185900705582,48.297278572255614,False,n/a,1048,POINT (-4.570185900705582 48.297278572255614)
2025-10-07 10:53:48.861075,1500,1048,0.6616829487462714,2.231143245416312,-4.56996950904948,48.29741790111719,False,n/a,1048,POINT (-4.56996950904948 48.29741790111719)
2025-10-07 10:53:58.861075,1510,1048,0.7616829487462715,2.592936788966181,-4.569718027781036,48.29757982325168,False,n/a,1048,POINT (-4.569718027781036 48.29757982325168)
2025-10-07 10:54:08.861075,1520,1048,0.198377731638994,1.274859696285656,-4.569594382760783,48.29765943500854,False,n/a,1048,POINT (-4.569594382760783 48.29765943500854)
2025-10-07 10:54:18.861075,1530,1048,0.2983777316389941,0.9167110735308804,-4.569505473496987,48.29771668133093,False,n/a,1048,POINT (-4.569505473496987 48.29771668133093)
2025-10-07 10:54:28.861075,1540,1048,0.13,0.8901145940981021,-4.569419143703106,48.297772266800905,False,n/a,1048,POINT (-4.569419143703106 48.297772266800905)
2025-10-07 10:54:38.861075,1550,1048,0.2300000000000001,0.6693223147139886,-4.569354227920272,48.29781406435578,False,n/a,1048,POINT (-4.569354227920272 48.29781406435578)
2025-10-07 10:54:48.861075,1560,1048,0.3300000000000002,1.0311176114535967,-4.569254222525093,48.297878455183564,True,location,1048,POINT (-4.569254222525093 48.297878455183564)
2025-10-07 10:54:58.861075,1570,1048,0.4300000000000002,1.392912207535959,-4.569119127517572,48.297965439284255,True,location,1048,POINT (-4.569119127517572 48.297965439284255)
2025-10-07 10:55:08.861075,1580,1048,0.5300000000000004,1.7547058565294094,-4.568948942897708,48.298075016657855,True,location,1048,POINT (-4.568948942897708 48.298075016657855)
2025-10-07 10:55:18.861075,1590,1048,0.6300000000000004,2.1164983129915504,-4.5687436686655,48.29820718730437,True,location,1048,POINT (-4.5687436686655 48.29820718730437)
2025-10-07 10:55:28.861075,1600,1048,0.7300000000000005,2.478289330738205,-4.568503304820951,48.298361951223775,True,location,1048,POINT (-4.568503304820951 48.298361951223775)
2025-10-07 10:55:38.861075,1610,1048,0.8300000000000006,2.840078663973406,-4.568227851364056,48.298539308416096,True,location,1048,POINT (-4.568227851364056 48.298539308416096)
