t,Step,AgentID,v,geometry,speed,x,y
2025-10-07 10:45:28.861075,1000,1030,0.46353662597904766,POINT (-4.488484009930976 48.35797538223035),1.5209446294633047,-4.488484009930976,48.35797538223035
2025-10-07 10:45:38.861075,1010,1030,0.15688335124890007,POINT (-4.488312001617425 48.35789033199188),1.5872337676892734,-4.488312001617425,48.35789033199188
2025-10-07 10:45:48.861075,1020,1030,0.25688335124890016,POINT (-4.488231502661675 48.35784693025147),0.7673340029517095,-4.488231502661675,48.35784693025147
2025-10-07 10:45:58.861075,1030,1030,0.35688335124890025,POINT (-4.488119291613749 48.357778308302926),1.128613623087924,-4.488119291613749,48.357778308302926
2025-10-07 10:46:08.861075,1040,1030,0.45688335124890034,POINT (-4.487971102034916 48.35768768391396),1.490485304322106,-4.487971102034916,48.35768768391396
2025-10-07 10:46:18.861075,1050,1030,0.2843173104144232,POINT (-4.487855579605247 48.357617036911094),1.161921313853646,-4.487855579605247,48.357617036911094
2025-10-07 10:46:28.861075,1060,1030,0.3843173104144233,POINT (-4.487763946478805 48.35752706243475),1.2091851413368002,-4.487763946478805,48.35752706243475
2025-10-07 10:46:38.861075,1070,1030,0.4843173104144234,POINT (-4.48766352985802 48.35740257227985),1.5716448992536758,-4.48766352985802,48.35740257227985
2025-10-07 10:46:48.861075,1080,1030,0.1,POINT (-4.487516290766174 48.35727892378457),1.7553061420485143,-4.487516290766174,48.35727892378457
2025-10-07 10:46:58.861075,1090,1030,0.2000000000000001,POINT (-4.487456124894999 48.357248871497355),0.5572089212861513,-4.487456124894999,48.357248871497355
2025-10-07 10:47:08.861075,1100,1030,0.30000000000000016,POINT (-4.487346979121521 48.357207919676085),0.9282389752431797,-4.487346979121521,48.357207919676085
2025-10-07 10:47:18.861075,1110,1030,0.40000000000000024,POINT (-4.487201907817711 48.357143676366704),1.2908037011405924,-4.487201907817711,48.357143676366704
2025-10-07 10:47:28.861075,1120,1030,0.5000000000000003,POINT (-4.487022137601152 48.357055842843664),1.6519147683374655,-4.487022137601152,48.357055842843664
2025-10-07 10:47:38.861075,1130,1030,0.4125333541213947,POINT (-4.486805486526853 48.35697909683999),1.818287288184577,-4.486805486526853,48.35697909683999
2025-10-07 10:47:48.861075,1140,1030,0.21376929836070446,POINT (-4.48668319073404 48.3569318132458),1.0477914651803177,-4.48668319073404,48.3569318132458
